4, 169920, Note_on_c, 1, 46, 100
4, 170160, Note_off_c, 1, 46, 0
4, 170160, Note_on_c, 1, 58, 100
4, 170160, Note_on_c, 1, 53, 100
4, 170280, Note_off_c, 1, 58, 0
4, 170280, Note_off_c, 1, 53, 0
4, 170400, Note_on_c, 1, 46, 100
4, 170640, Note_off_c, 1, 46, 0
4, 170640, Note_on_c, 1, 58, 100
4, 170640, Note_on_c, 1, 53, 100
4, 170760, Note_off_c, 1, 58, 0
4, 170760, Note_off_c, 1, 53, 0
4, 170880, Note_on_c, 1, 42, 100
4, 171120, Note_off_c, 1, 42, 0
4, 171120, Note_on_c, 1, 54, 100
4, 171120, Note_on_c, 1, 49, 100
4, 171240, Note_off_c, 1, 54, 0
4, 171240, Note_off_c, 1, 49, 0
4, 171360, Note_on_c, 1, 42, 100
4, 171600, Note_off_c, 1, 42, 0
4, 171600, Note_on_c, 1, 54, 100
4, 171600, Note_on_c, 1, 49, 100
4, 171720, Note_off_c, 1, 54, 0
4, 171720, Note_off_c, 1, 49, 0
4, 171840, Note_on_c, 1, 42, 100
4, 172080, Note_off_c, 1, 42, 0
4, 172080, Note_on_c, 1, 54, 100
4, 172080, Note_on_c, 1, 49, 100
4, 172200, Note_off_c, 1, 54, 0
4, 172200, Note_off_c, 1, 49, 0
4, 172320, Note_on_c, 1, 42, 100
4, 172560, Note_off_c, 1, 42, 0
4, 172560, Note_on_c, 1, 54, 100
4, 172560, Note_on_c, 1, 49, 100
4, 172680, Note_off_c, 1, 54, 0
4, 172680, Note_off_c, 1, 49, 0
4, 172800, Note_on_c, 1, 44, 100
4, 173040, Note_off_c, 1, 44, 0
4, 173040, Note_on_c, 1, 56, 100
4, 173040, Note_on_c, 1, 51, 100
4, 173160, Note_off_c, 1, 56, 0
4, 173160, Note_off_c, 1, 51, 0
4, 173280, Note_on_c, 1, 44, 100
4, 173520, Note_off_c, 1, 44, 0
4, 173520, Note_on_c, 1, 56, 100
4, 173520, Note_on_c, 1, 51, 100
4, 173640, Note_off_c, 1, 56, 0
4, 173640, Note_off_c, 1, 51, 0
4, 173760, Note_on_c, 1, 44, 100
4, 174000, Note_off_c, 1, 44, 0
4, 174000, Note_on_c, 1, 56, 100
4, 174000, Note_on_c, 1, 51, 100
4, 174120, Note_off_c, 1, 56, 0
4, 174120, Note_off_c, 1, 51, 0
4, 174240, Note_on_c, 1, 44, 100
4, 174480, Note_off_c, 1, 44, 0
4, 174480, Note_on_c, 1, 56, 100
4, 174480, Note_on_c, 1, 51, 100
4, 174600, Note_off_c, 1, 56, 0
4, 174600, Note_off_c, 1, 51, 0
4, 174720, Note_on_c, 1, 46, 100
4, 174960, Note_off_c, 1, 46, 0
4, 174960, Note_on_c, 1, 58, 100
4, 174960, Note_on_c, 1, 53, 100
4, 175080, Note_off_c, 1, 58, 0
4, 175080, Note_off_c, 1, 53, 0
4, 175200, Note_on_c, 1, 46, 100
4, 175440, Note_off_c, 1, 46, 0
4, 175440, Note_on_c, 1, 58, 100
4, 175440, Note_on_c, 1, 53, 100
4, 175560, Note_off_c, 1, 58, 0
4, 175560, Note_off_c, 1, 53, 0
4, 175680, Note_on_c, 1, 46, 100
4, 175920, Note_off_c, 1, 46, 0
4, 175920, Note_on_c, 1, 58, 100
4, 175920, Note_on_c, 1, 53, 100
4, 176040, Note_off_c, 1, 58, 0
4, 176040, Note_off_c, 1, 53, 0
4, 176160, Note_on_c, 1, 46, 100
4, 176400, Note_off_c, 1, 46, 0
4, 176400, Note_on_c, 1, 58, 100
4, 176400, Note_on_c, 1, 53, 100
4, 176520, Note_off_c, 1, 58, 0
4, 176520, Note_off_c, 1, 53, 0
4, 176640, Note_on_c, 1, 46, 100
4, 176880, Note_off_c, 1, 46, 0
4, 176880, Note_on_c, 1, 58, 100
4, 176880, Note_on_c, 1, 53, 100
4, 177000, Note_off_c, 1, 58, 0
4, 177000, Note_off_c, 1, 53, 0
4, 177120, Note_on_c, 1, 46, 100
4, 177360, Note_off_c, 1, 46, 0
4, 177360, Note_on_c, 1, 58, 100
4, 177360, Note_on_c, 1, 53, 100
4, 177480, Note_off_c, 1, 58, 0
4, 177480, Note_off_c, 1, 53, 0
4, 177600, Note_on_c, 1, 46, 100
4, 177840, Note_off_c, 1, 46, 0
4, 177840, Note_on_c, 1, 58, 100
4, 177840, Note_on_c, 1, 53, 100
4, 177960, Note_off_c, 1, 58, 0
4, 177960, Note_off_c, 1, 53, 0
4, 178080, Note_on_c, 1, 46, 100
4, 178320, Note_off_c, 1, 46, 0
4, 178320, Note_on_c, 1, 58, 100
4, 178320, Note_on_c, 1, 53, 100
4, 178440, Note_off_c, 1, 58, 0
4, 178440, Note_off_c, 1, 53, 0
4, 178560, Note_on_c, 1, 42, 100
4, 178800, Note_off_c, 1, 42, 0
4, 178800, Note_on_c, 1, 54, 100
4, 178800, Note_on_c, 1, 49, 100
4, 178920, Note_off_c, 1, 54, 0
4, 178920, Note_off_c, 1, 49, 0
4, 179040, Note_on_c, 1, 42, 100
4, 179280, Note_off_c, 1, 42, 0
4, 179280, Note_on_c, 1, 54, 100
4, 179280, Note_on_c, 1, 49, 100
4, 179400, Note_off_c, 1, 54, 0
4, 179400, Note_off_c, 1, 49, 0
4, 179520, Note_on_c, 1, 42, 100
4, 179760, Note_off_c, 1, 42, 0
4, 179760, Note_on_c, 1, 54, 100
4, 179760, Note_on_c, 1, 49, 100
4, 179880, Note_off_c, 1, 54, 0
4, 179880, Note_off_c, 1, 49, 0
4, 180000, Note_on_c, 1, 42, 100
4, 180240, Note_off_c, 1, 42, 0
4, 180240, Note_on_c, 1, 54, 100
4, 180240, Note_on_c, 1, 49, 100
4, 180360, Note_off_c, 1, 54, 0
4, 180360, Note_off_c, 1, 49, 0
4, 180480, Note_on_c, 1, 44, 100
4, 180720, Note_off_c, 1, 44, 0
4, 180720, Note_on_c, 1, 56, 100
4, 180720, Note_on_c, 1, 51, 100
4, 180840, Note_off_c, 1, 56, 0
4, 180840, Note_off_c, 1, 51, 0
4, 180960, Note_on_c, 1, 44, 100
4, 181200, Note_off_c, 1, 44, 0
4, 181200, Note_on_c, 1, 56, 100
4, 181200, Note_on_c, 1, 51, 100
4, 181320, Note_off_c, 1, 56, 0
4, 181320, Note_off_c, 1, 51, 0
4, 181440, Note_on_c, 1, 44, 100
4, 181680, Note_off_c, 1, 44, 0
4, 181680, Note_on_c, 1, 56, 100
4, 181680, Note_on_c, 1, 51, 100
4, 181800, Note_off_c, 1, 56, 0
4, 181800, Note_off_c, 1, 51, 0
4, 181920, Note_on_c, 1, 44, 100
4, 182160, Note_off_c, 1, 44, 0
4, 182160, Note_on_c, 1, 56, 100
4, 182160, Note_on_c, 1, 51, 100
4, 182280, Note_off_c, 1, 56, 0
4, 182280, Note_off_c, 1, 51, 0
4, 182400, Note_on_c, 1, 46, 100
4, 182640, Note_off_c, 1, 46, 0
4, 182640, Note_on_c, 1, 58, 100
4, 182640, Note_on_c, 1, 53, 100
4, 182760, Note_off_c, 1, 58, 0
4, 182760, Note_off_c, 1, 53, 0
4, 182880, Note_on_c, 1, 46, 100
4, 183120, Note_off_c, 1, 46, 0
4, 183120, Note_on_c, 1, 58, 100
4, 183120, Note_on_c, 1, 53, 100
4, 183240, Note_off_c, 1, 58, 0
4, 183240, Note_off_c, 1, 53, 0
4, 183360, Note_on_c, 1, 46, 100
4, 183600, Note_off_c, 1, 46, 0
4, 183600, Note_on_c, 1, 58, 100
4, 183600, Note_on_c, 1, 53, 100
4, 183720, Note_off_c, 1, 58, 0
4, 183720, Note_off_c, 1, 53, 0
4, 183840, Note_on_c, 1, 46, 100
4, 184080, Note_off_c, 1, 46, 0
4, 184080, Note_on_c, 1, 58, 100
4, 184080, Note_on_c, 1, 53, 100
4, 184200, Note_off_c, 1, 58, 0
4, 184200, Note_off_c, 1, 53, 0
4, 184320, Note_on_c, 1, 46, 100
4, 184560, Note_off_c, 1, 46, 0
4, 184560, Note_on_c, 1, 58, 100
4, 184560, Note_on_c, 1, 53, 100
4, 184680, Note_off_c, 1, 58, 0
4, 184680, Note_off_c, 1, 53, 0
4, 184800, Note_on_c, 1, 46, 100
4, 185040, Note_off_c, 1, 46, 0
4, 185040, Note_on_c, 1, 58, 100
4, 185040, Note_on_c, 1, 53, 100
4, 185160, Note_off_c, 1, 58, 0
4, 185160, Note_off_c, 1, 53, 0
4, 185280, Note_on_c, 1, 46, 100
4, 185520, Note_off_c, 1, 46, 0
4, 185520, Note_on_c, 1, 58, 100
4, 185520, Note_on_c, 1, 53, 100
4, 185640, Note_off_c, 1, 58, 0
4, 185640, Note_off_c, 1, 53, 0
4, 185760, Note_on_c, 1, 46, 100
4, 186000, Note_off_c, 1, 46, 0
4, 186000, Note_on_c, 1, 58, 100
4, 186000, Note_on_c, 1, 53, 100
4, 186120, Note_off_c, 1, 58, 0
4, 186120, Note_off_c, 1, 53, 0
4, 186240, Note_on_c, 1, 46, 100
4, 188160, Note_off_c, 1, 46, 0
4, 188160, End_track
5, 0, Start_track
5, 0, Title_t, "CH03"
5, 0, MIDI_port, 0
5, 0, Text_t, "---- System Setup --------------------------------------------------"
5, 188, Text_t, "---- CH Setup --------------------------------------------------"
5, 188, Control_c, 2, 121, 0
5, 189, Control_c, 2, 0, 0
5, 189, Control_c, 2, 32, 0
5, 189, Program_c, 2, 34
5, 192, Control_c, 2, 10, 64
5, 193, Control_c, 2, 7, 100
5, 194, Control_c, 2, 91, 0
5, 195, Control_c, 2, 11, 127
5, 196, Control_c, 2, 1, 0
5, 197, Control_c, 2, 101, 0
5, 197, Control_c, 2, 100, 1
5, 197, Control_c, 2, 6, 64
5, 197, Control_c, 2, 38, 0
5, 201, Control_c, 2, 101, 0
5, 201, Control_c, 2, 100, 2
5, 201, Control_c, 2, 6, 64
5, 204, Control_c, 2, 101, 0
5, 204, Control_c, 2, 100, 0
5, 204, Control_c, 2, 6, 12
5, 207, Pitch_bend_c, 2, 8192
5, 208, Control_c, 2, 101, 127
5, 208, Control_c, 2, 100, 127
5, 210, Text_t, "---- End of CH Setup --------------------------------------------------"
5, 9120, Pitch_bend_c, 2, 7424
5, 9120, Note_on_c, 2, 43, 100
5, 9130, Pitch_bend_c, 2, 7168
5, 9140, Pitch_bend_c, 2, 6400
5, 9150, Pitch_bend_c, 2, 6016
5, 9170, Pitch_bend_c, 2, 5632
5, 9190, Pitch_bend_c, 2, 4992
5, 9210, Pitch_bend_c, 2, 4480
5, 9220, Pitch_bend_c, 2, 3840
5, 9240, Pitch_bend_c, 2, 3200
5, 9250, Pitch_bend_c, 2, 2816
5, 9270, Pitch_bend_c, 2, 2432
5, 9280, Pitch_bend_c, 2, 2048
5, 9290, Pitch_bend_c, 2, 1664
5, 9310, Pitch_bend_c, 2, 1152
5, 9330, Pitch_bend_c, 2, 640
5, 9340, Pitch_bend_c, 2, 384
5, 9350, Pitch_bend_c, 2, 256
5, 9360, Pitch_bend_c, 2, 128
5, 9370, Pitch_bend_c, 2, 0
5, 9590, Pitch_bend_c, 2, 8192
5, 9600, Note_off_c, 2, 43, 0
5, 9600, Note_on_c, 2, 40, 100
5, 9840, Note_off_c, 2, 40, 0
5, 10320, Note_on_c, 2, 40, 100
5, 10560, Note_off_c, 2, 40, 0
5, 10560, Note_on_c, 2, 40, 100
5, 10800, Note_off_c, 2, 40, 0
5, 11280, Note_on_c, 2, 40, 100
5, 11520, Note_off_c, 2, 40, 0
5, 11520, Note_on_c, 2, 40, 100
5, 11760, Note_off_c, 2, 40, 0
5, 12240, Note_on_c, 2, 40, 100
5, 12480, Note_off_c, 2, 40, 0
5, 12480, Note_on_c, 2, 42, 100
5, 12720, Note_off_c, 2, 42, 0
5, 13200, Note_on_c, 2, 42, 100
5, 13440, Note_off_c, 2, 42, 0
5, 13440, Note_on_c, 2, 44, 100
5, 13680, Note_off_c, 2, 44, 0
5, 14160, Note_on_c, 2, 44, 100
5, 14400, Note_off_c, 2, 44, 0
5, 14400, Note_on_c, 2, 44, 100
5, 14640, Note_off_c, 2, 44, 0
5, 15120, Note_on_c, 2, 44, 100
5, 15360, Note_off_c, 2, 44, 0
5, 15360, Note_on_c, 2, 44, 100
5, 15600, Note_off_c, 2, 44, 0
5, 16080, Note_on_c, 2, 44, 100
5, 16320, Note_off_c, 2, 44, 0
5, 16320, Note_on_c, 2, 44, 100
5, 16560, Note_off_c, 2, 44, 0
5, 17040, Note_on_c, 2, 44, 100
5, 17280, Note_off_c, 2, 44, 0
5, 17280, Note_on_c, 2, 40, 100
5, 17520, Note_off_c, 2, 40, 0
5, 18000, Note_on_c, 2, 40, 100
5, 18240, Note_off_c, 2, 40, 0
5, 18240, Note_on_c, 2, 40, 100
5, 18480, Note_off_c, 2, 40, 0
5, 18960, Note_on_c, 2, 40, 100
5, 19200, Note_off_c, 2, 40, 0
5, 19200, Note_on_c, 2, 40, 100
5, 19440, Note_off_c, 2, 40, 0
5, 19920, Note_on_c, 2, 40, 100
5, 20160, Note_off_c, 2, 40, 0
5, 20160, Note_on_c, 2, 42, 100
5, 20400, Note_off_c, 2, 42, 0
5, 20880, Note_on_c, 2, 42, 100
5, 21120, Note_off_c, 2, 42, 0
5, 21120, Note_on_c, 2, 44, 100
5, 21360, Note_off_c, 2, 44, 0
5, 21840, Note_on_c, 2, 44, 100
5, 22080, Note_off_c, 2, 44, 0
5, 22080, Note_on_c, 2, 44, 100
5, 22320, Note_off_c, 2, 44, 0
5, 22800, Note_on_c, 2, 44, 100
5, 23040, Note_off_c, 2, 44, 0
5, 23040, Note_on_c, 2, 44, 100
5, 23280, Note_off_c, 2, 44, 0
5, 23760, Note_on_c, 2, 44, 100
5, 24000, Note_off_c, 2, 44, 0
5, 24000, Note_on_c, 2, 44, 100
5, 24240, Note_off_c, 2, 44, 0
5, 24720, Note_on_c, 2, 44, 100
5, 24960, Note_off_c, 2, 44, 0
5, 24960, Note_on_c, 2, 40, 100
5, 25200, Note_off_c, 2, 40, 0
5, 25680, Note_on_c, 2, 40, 100
5, 25920, Note_off_c, 2, 40, 0
5, 25920, Note_on_c, 2, 40, 100
5, 26160, Note_off_c, 2, 40, 0
5, 26640, Note_on_c, 2, 40, 100
5, 26880, Note_off_c, 2, 40, 0
5, 26880, Note_on_c, 2, 40, 100
5, 27120, Note_off_c, 2, 40, 0
5, 27600, Note_on_c, 2, 40, 100
5, 27840, Note_off_c, 2, 40, 0
5, 27840, Note_on_c, 2, 42, 100
5, 28080, Note_off_c, 2, 42, 0
5, 28560, Note_on_c, 2, 42, 100
5, 28800, Note_off_c, 2, 42, 0
5, 28800, Note_on_c, 2, 44, 100
5, 29040, Note_off_c, 2, 44, 0
5, 29520, Note_on_c, 2, 44, 100
5, 29760, Note_off_c, 2, 44, 0
5, 29760, Note_on_c, 2, 44, 100
5, 30000, Note_off_c, 2, 44, 0
5, 30480, Note_on_c, 2, 44, 100
5, 30720, Note_off_c, 2, 44, 0
5, 30720, Note_on_c, 2, 44, 100
5, 30960, Note_off_c, 2, 44, 0
5, 31440, Note_on_c, 2, 44, 100
5, 31680, Note_off_c, 2, 44, 0
5, 31680, Note_on_c, 2, 44, 100
5, 31920, Note_off_c, 2, 44, 0
5, 32400, Note_on_c, 2, 44, 100
5, 32640, Note_off_c, 2, 44, 0
5, 32640, Note_on_c, 2, 40, 100
5, 32880, Note_off_c, 2, 40, 0
5, 33360, Note_on_c, 2, 40, 100
5, 33600, Note_off_c, 2, 40, 0
5, 33600, Note_on_c, 2, 40, 100
5, 33840, Note_off_c, 2, 40, 0
5, 34320, Note_on_c, 2, 40, 100
5, 34560, Note_off_c, 2, 40, 0
5, 34560, Note_on_c, 2, 40, 100
5, 34800, Note_off_c, 2, 40, 0
5, 35280, Note_on_c, 2, 40, 100
5, 35520, Note_off_c, 2, 40, 0
5, 35520, Note_on_c, 2, 42, 100
5, 35760, Note_off_c, 2, 42, 0
5, 36240, Note_on_c, 2, 42, 100
5, 36480, Note_off_c, 2, 42, 0
5, 36480, Note_on_c, 2, 44, 100
5, 36720, Note_off_c, 2, 44, 0
5, 37200, Note_on_c, 2, 44, 100
5, 37440, Note_off_c, 2, 44, 0
5, 37440, Note_on_c, 2, 44, 100
5, 37680, Note_off_c, 2, 44, 0
5, 38160, Note_on_c, 2, 44, 100
5, 38400, Note_off_c, 2, 44, 0
5, 38400, Note_on_c, 2, 44, 100
5, 38640, Note_off_c, 2, 44, 0
5, 39120, Note_on_c, 2, 44, 100
5, 39360, Note_off_c, 2, 44, 0
5, 39360, Note_on_c, 2, 44, 100
5, 39600, Note_off_c, 2, 44, 0
5, 40080, Note_on_c, 2, 44, 100
5, 40320, Note_off_c, 2, 44, 0
5, 94080, Note_on_c, 2, 40, 100
5, 94320, Note_off_c, 2, 40, 0
5, 94800, Note_on_c, 2, 40, 100
5, 95040, Note_off_c, 2, 40, 0
5, 95040, Note_on_c, 2, 40, 100
5, 95280, Note_off_c, 2, 40, 0
5, 95760, Note_on_c, 2, 40, 100
5, 96000, Note_off_c, 2, 40, 0
5, 96000, Note_on_c, 2, 40, 100
5, 96240, Note_off_c, 2, 40, 0
5, 96720, Note_on_c, 2, 40, 100
5, 96960, Note_off_c, 2, 40, 0
5, 96960, Note_on_c, 2, 42, 100
5, 97200, Note_off_c, 2, 42, 0
5, 97680, Note_on_c, 2, 42, 100
5, 97920, Note_off_c, 2, 42, 0
5, 97920, Note_on_c, 2, 44, 100
5, 98160, Note_off_c, 2, 44, 0
5, 98640, Note_on_c, 2, 44, 100
5, 98880, Note_off_c, 2, 44, 0
5, 98880, Note_on_c, 2, 44, 100
5, 99120, Note_off_c, 2, 44, 0
5, 99600, Note_on_c, 2, 44, 100
5, 99840, Note_off_c, 2, 44, 0
5, 99840, Note_on_c, 2, 44, 100
5, 100080, Note_off_c, 2, 44, 0
5, 100560, Note_on_c, 2, 44, 100
5, 100800, Note_off_c, 2, 44, 0
5, 100800, Note_on_c, 2, 44, 100
5, 101040, Note_off_c, 2, 44, 0
5, 101520, Note_on_c, 2, 44, 100
5, 101760, Note_off_c, 2, 44, 0
5, 101760, Note_on_c, 2, 40, 100
5, 102000, Note_off_c, 2, 40, 0
5, 102480, Note_on_c, 2, 40, 100
5, 102720, Note_off_c, 2, 40, 0
5, 102720, Note_on_c, 2, 40, 100
5, 102960, Note_off_c, 2, 40, 0
5, 103440, Note_on_c, 2, 40, 100
5, 103680, Note_off_c, 2, 40, 0
5, 103680, Note_on_c, 2, 40, 100
5, 103920, Note_off_c, 2, 40, 0
5, 104400, Note_on_c, 2, 40, 100
5, 104640, Note_off_c, 2, 40, 0
5, 104640, Note_on_c, 2, 42, 100
5, 104880, Note_off_c, 2, 42, 0
5, 105360, Note_on_c, 2, 42, 100
5, 105600, Note_off_c, 2, 42, 0
5, 105600, Note_on_c, 2, 44, 100
5, 105840, Note_off_c, 2, 44, 0
5, 106320, Note_on_c, 2, 44, 100
5, 106560, Note_off_c, 2, 44, 0
5, 106560, Note_on_c, 2, 44, 100
5, 106800, Note_off_c, 2, 44, 0
5, 107280, Note_on_c, 2, 44, 100
5, 107520, Note_off_c, 2, 44, 0
5, 107520, Note_on_c, 2, 44, 100
5, 107760, Note_off_c, 2, 44, 0
5, 108240, Note_on_c, 2, 44, 100
5, 108480, Note_off_c, 2, 44, 0
5, 108480, Note_on_c, 2, 44, 100
5, 108720, Note_off_c, 2, 44, 0
5, 109200, Note_on_c, 2, 44, 100
5, 109440, Note_off_c, 2, 44, 0
5, 109440, End_track
6, 0, Start_track
6, 0, Title_t, "CH04"
6, 0, MIDI_port, 0
6, 0, Text_t, "---- System Setup --------------------------------------------------"
6, 188, Text_t, "---- CH Setup --------------------------------------------------"
6, 188, Control_c, 3, 121, 0
6, 189, Control_c, 3, 0, 0
6, 189, Control_c, 3, 32, 0
6, 189, Program_c, 3, 29
6, 192, Control_c, 3, 10, 64
6, 193, Control_c, 3, 7, 100
6, 194, Control_c, 3, 91, 0
6, 195, Control_c, 3, 11, 127
6, 196, Control_c, 3, 1, 0
6, 197, Control_c, 3, 101, 0
6, 197, Control_c, 3, 100, 1
6, 197, Control_c, 3, 6, 64
6, 197, Control_c, 3, 38, 0
6, 201, Control_c, 3, 101, 0
6, 201, Control_c, 3, 100, 2
6, 201, Control_c, 3, 6, 64
6, 204, Control_c, 3, 101, 0
6, 204, Control_c, 3, 100, 0
6, 204, Control_c, 3, 6, 12
6, 207, Pitch_bend_c, 3, 8192
6, 208, Control_c, 3, 101, 127
6, 208, Control_c, 3, 100, 127
6, 210, Text_t, "---- End of CH Setup --------------------------------------------------"
6, 9600, Note_on_c, 3, 56, 100
6, 9600, Note_on_c, 3, 47, 100
6, 9660, Note_off_c, 3, 56, 0
6, 9660, Note_off_c, 3, 47, 0
6, 9720, Note_on_c, 3, 56, 100
6, 9720, Note_on_c, 3, 47, 100
6, 9780, Note_off_c, 3, 56, 0
6, 9780, Note_off_c, 3, 47, 0
6, 9840, Note_on_c, 3, 56, 100
6, 9840, Note_on_c, 3, 47, 100
6, 9960, Note_off_c, 3, 56, 0
6, 9960, Note_off_c, 3, 47, 0
6, 10200, Note_on_c, 3, 56, 100
6, 10200, Note_on_c, 3, 47, 100
6, 10260, Note_off_c, 3, 56, 0
6, 10260, Note_off_c, 3, 47, 0
6, 10320, Note_on_c, 3, 56, 100
6, 10320, Note_on_c, 3, 47, 100
6, 10740, Note_off_c, 3, 56, 0
6, 10740, Note_off_c, 3, 47, 0
6, 11040, Note_on_c, 3, 56, 100
6, 11040, Note_on_c, 3, 47, 100
6, 11100, Note_off_c, 3, 56, 0
6, 11100, Note_off_c, 3, 47, 0
6, 11160, Note_on_c, 3, 56, 100
6, 11160, Note_on_c, 3, 47, 100
6, 11220, Note_off_c, 3, 56, 0
6, 11220, Note_off_c, 3, 47, 0
6, 11280, Note_on_c, 3, 63, 100
6, 11280, Note_on_c, 3, 56, 100
6, 11280, Note_on_c, 3, 47, 100
6, 11520, Note_off_c, 3, 63, 0
6, 11520, Note_off_c, 3, 56, 0
6, 11520, Note_off_c, 3, 47, 0
6, 11520, Note_on_c, 3, 56, 100
6, 11520, Note_on_c, 3, 47, 100
6, 11580, Note_off_c, 3, 56, 0
6, 11580, Note_off_c, 3, 47, 0
6, 11640, Note_on_c, 3, 56, 100
6, 11640, Note_on_c, 3, 47, 100
6, 11700, Note_off_c, 3, 56, 0
6, 11700, Note_off_c, 3, 47, 0
6, 11760, Note_on_c, 3, 56, 100
6, 11760, Note_on_c, 3, 47, 100
6, 11820, Note_off_c, 3, 56, 0
6, 11820, Note_off_c, 3, 47, 0
6, 11880, Note_on_c, 3, 56, 100
6, 11880, Note_on_c, 3, 47, 100
6, 12000, Note_off_c, 3, 56, 0
6, 12000, Note_off_c, 3, 47, 0
6, 12240, Note_on_c, 3, 56, 100
6, 12240, Note_on_c, 3, 47, 100
6, 12360, Note_off_c, 3, 56, 0
6, 12360, Note_off_c, 3, 47, 0
6, 12480, Note_on_c, 3, 63, 100
6, 12480, Note_on_c, 3, 58, 100
6, 12480, Note_on_c, 3, 49, 100
6, 12960, Note_off_c, 3, 63, 0
6, 12960, Note_off_c, 3, 58, 0
6, 12960, Note_off_c, 3, 49, 0
6, 13200, Note_on_c, 3, 58, 100
6, 13200, Note_on_c, 3, 49, 100
6, 13260, Note_off_c, 3, 58, 0
6, 13260, Note_off_c, 3, 49, 0
6, 13320, Note_on_c, 3, 58, 100
6, 13320, Note_on_c, 3, 49, 100
6, 13380, Note_off_c, 3, 58, 0
6, 13380, Note_off_c, 3, 49, 0
6, 13440, Note_on_c, 3, 59, 100
6, 13440, Note_on_c, 3, 51, 100
6, 13500, Note_off_c, 3, 59, 0
6, 13500, Note_off_c, 3, 51, 0
6, 13560, Note_on_c, 3, 59, 100
6, 13560, Note_on_c, 3, 51, 100
6, 13620, Note_off_c, 3, 59, 0
6, 13620, Note_off_c, 3, 51, 0
6, 13680, Note_on_c, 3, 59, 100
6, 13680, Note_on_c, 3, 51, 100
6, 13800, Note_off_c, 3, 59, 0
6, 13800, Note_off_c, 3, 51, 0
6, 14040, Note_on_c, 3, 59, 100
6, 14040, Note_on_c, 3, 51, 100
6, 14100, Note_off_c, 3, 59, 0
6, 14100, Note_off_c, 3, 51, 0
6, 14160, Note_on_c, 3, 59, 100
6, 14160, Note_on_c, 3, 51, 100
6, 14580, Note_off_c, 3, 59, 0
6, 14580, Note_off_c, 3, 51, 0
6, 14880, Note_on_c, 3, 59, 100
6, 14880, Note_on_c, 3, 51, 100
6, 14940, Note_off_c, 3, 59, 0
6, 14940, Note_off_c, 3, 51, 0
6, 15000, Note_on_c, 3, 59, 100
6, 15000, Note_on_c, 3, 51, 100
6, 15060, Note_off_c, 3, 59, 0
6, 15060, Note_off_c, 3, 51, 0
6, 15120, Note_on_c, 3, 63, 100
6, 15120, Note_on_c, 3, 59, 100
6, 15120, Note_on_c, 3, 51, 100
6, 15360, Note_off_c, 3, 63, 0
6, 15360, Note_off_c, 3, 59, 0
6, 15360, Note_off_c, 3, 51, 0
6, 15360, Note_on_c, 3, 59, 100
6, 15360, Note_on_c, 3, 51, 100
6, 15420, Note_off_c, 3, 59, 0
6, 15420, Note_off_c, 3, 51, 0
6, 15480, Note_on_c, 3, 59, 100
6, 15480, Note_on_c, 3, 51, 100
6, 15540, Note_off_c, 3, 59, 0
6, 15540, Note_off_c, 3, 51, 0
6, 15600, Note_on_c, 3, 59, 100
6, 15600, Note_on_c, 3, 51, 100
6, 15660, Note_off_c, 3, 59, 0
6, 15660, Note_off_c, 3, 51, 0
6, 15720, Note_on_c, 3, 59, 100
6, 15720, Note_on_c, 3, 51, 100
6, 15840, Note_off_c, 3, 59, 0
6, 15840, Note_off_c, 3, 51, 0
6, 16080, Note_on_c, 3, 59, 100
6, 16080, Note_on_c, 3, 51, 100
6, 16200, Note_off_c, 3, 59, 0
6, 16200, Note_off_c, 3, 51, 0
6, 16320, Note_on_c, 3, 63, 100
6, 16320, Note_on_c, 3, 51, 100
6, 16800, Note_off_c, 3, 63, 0
6, 16800, Note_off_c, 3, 51, 0
6, 17040, Note_on_c, 3, 59, 100
6, 17040, Note_on_c, 3, 51, 100
6, 17100, Note_off_c, 3, 59, 0
6, 17100, Note_off_c, 3, 51, 0
6, 17160, Note_on_c, 3, 59, 100
6, 17160, Note_on_c, 3, 51, 100
6, 17220, Note_off_c, 3, 59, 0
6, 17220, Note_off_c, 3, 51, 0
6, 17280, Note_on_c, 3, 56, 100
6, 17280, Note_on_c, 3, 47, 100
6, 17340, Note_off_c, 3, 56, 0
6, 17340, Note_off_c, 3, 47, 0
6, 17400, Note_on_c, 3, 56, 100
6, 17400, Note_on_c, 3, 47, 100
6, 17460, Note_off_c, 3, 56, 0
6, 17460, Note_off_c, 3, 47, 0
6, 17520, Note_on_c, 3, 56, 100
6, 17520, Note_on_c, 3, 47, 100
6, 17640, Note_off_c, 3, 56, 0
6, 17640, Note_off_c, 3, 47, 0
6, 17880, Note_on_c, 3, 56, 100
6, 17880, Note_on_c, 3, 47, 100
6, 17940, Note_off_c, 3, 56, 0
6, 17940, Note_off_c, 3, 47, 0
6, 18000, Note_on_c, 3, 56, 100
6, 18000, Note_on_c, 3, 47, 100
6, 18420, Note_off_c, 3, 56, 0
6, 18420, Note_off_c, 3, 47, 0
6, 18720, Note_on_c, 3, 56, 100
6, 18720, Note_on_c, 3, 47, 100
6, 18780, Note_off_c, 3, 56, 0
6, 18780, Note_off_c, 3, 47, 0
6, 18840, Note_on_c, 3, 56, 100
6, 18840, Note_on_c, 3, 47, 100
6, 18900, Note_off_c, 3, 56, 0
6, 18900, Note_off_c, 3, 47, 0
6, 18960, Note_on_c, 3, 63, 100
6, 18960, Note_on_c, 3, 56, 100
6, 18960, Note_on_c, 3, 47, 100
